scenarios,locs,techs,carriers,units,flow_out_sum,aliases
11,PRT,existing_wind,electricity,kilowatt hour,16825605442.539616,existing_wind__electricity___PRT
11,PRT,heat_storage_big,heat,unit,34433839.052251205,heat_storage_big__heat___PRT
11,PRT,heat_storage_small,heat,unit,2773218433.11973,heat_storage_small__heat___PRT
11,PRT,hydro_reservoir,electricity,kilowatt hour,7045550187.009505,hydro_reservoir__electricity___PRT
11,PRT,hydro_run_of_river,electricity,kilowatt hour,8513495489.7833185,hydro_run_of_river__electricity___PRT
11,PRT,methane_boiler,heat,megajoule,243021048.89866957,methane_boiler__heat___PRT
11,PRT,methane_storage,methane,unit,5734.714716750192,methane_storage__methane___PRT
11,PRT,open_field_pv,electricity,kilowatt hour,8425137785.265802,open_field_pv__electricity___PRT
11,PRT,pumped_hydro,electricity,kilowatt hour,5209944174.954582,pumped_hydro__electricity___PRT
11,PRT,roof_mounted_pv,electricity,kilowatt hour,281006661.42760515,roof_mounted_pv__electricity___PRT
11,PRT,waste_supply,waste,kilowatt hour,2572223538.4833536,waste_supply__waste___PRT
11,PRT,wind_offshore,electricity,kilowatt hour,1391153336.9687626,wind_offshore__electricity___PRT
11,PRT,wind_onshore,electricity,kilowatt hour,96156342596.75946,wind_onshore__electricity___PRT
12,PRT,battery,electricity,kilogram,1936966810.2310011,battery__electricity___PRT
12,PRT,biofuel_boiler,heat,megajoule,2053802294.5014653,biofuel_boiler__heat___PRT
12,PRT,biofuel_supply,biofuel,kilogram,3057326675.9304566,biofuel_supply__biofuel___PRT
12,PRT,biofuel_to_diesel,diesel,kilogram,226741352.74956307,biofuel_to_diesel__diesel___PRT
12,PRT,biofuel_to_methane,methane,cubic meter,245217778.8689006,biofuel_to_methane__methane___PRT
12,PRT,biofuel_to_methanol,methanol,kilogram,764845270.5313765,biofuel_to_methanol__methanol___PRT
12,PRT,ccgt,electricity,kilowatt hour,20128314.332500096,ccgt__electricity___PRT
12,PRT,chp_biofuel_extraction,electricity,kilowatt hour,353602798.1425016,chp_biofuel_extraction__electricity___PRT
12,PRT,chp_methane_extraction,electricity,kilowatt hour,138989808.7315581,chp_methane_extraction__electricity___PRT
12,PRT,chp_wte_back_pressure,electricity,kilowatt hour,595731246.0053829,chp_wte_back_pressure__electricity___PRT
12,ESP,el_import,electricity,kilowatt hour,14483217284.508615,el_import__electricity___ESP
12,PRT,existing_pv,electricity,kilowatt hour,1601964282.0311396,existing_pv__electricity___PRT
12,PRT,existing_wind,electricity,kilowatt hour,16708710737.301722,existing_wind__electricity___PRT
12,PRT,heat_storage_big,heat,unit,33778703.95354293,heat_storage_big__heat___PRT
12,PRT,heat_storage_small,heat,unit,2700542240.8093624,heat_storage_small__heat___PRT
12,PRT,hydro_reservoir,electricity,kilowatt hour,6878922721.03688,hydro_reservoir__electricity___PRT
12,PRT,hydro_run_of_river,electricity,kilowatt hour,8351321400.371509,hydro_run_of_river__electricity___PRT
12,PRT,methane_boiler,heat,megajoule,672023523.9714663,methane_boiler__heat___PRT
12,PRT,methane_storage,methane,unit,5740.99332451242,methane_storage__methane___PRT
12,PRT,open_field_pv,electricity,kilowatt hour,16658234221.65235,open_field_pv__electricity___PRT
12,PRT,pumped_hydro,electricity,kilowatt hour,4606283887.940221,pumped_hydro__electricity___PRT
12,PRT,roof_mounted_pv,electricity,kilowatt hour,377211848.0883274,roof_mounted_pv__electricity___PRT
12,PRT,waste_supply,waste,kilowatt hour,2572233507.953586,waste_supply__waste___PRT
12,PRT,wind_offshore,electricity,kilowatt hour,1139531881.1644363,wind_offshore__electricity___PRT
12,PRT,wind_onshore,electricity,kilowatt hour,94237538042.1424,wind_onshore__electricity___PRT
13,PRT,battery,electricity,kilogram,1831084183.64217,battery__electricity___PRT
13,PRT,biofuel_boiler,heat,megajoule,2375521974.6871557,biofuel_boiler__heat___PRT
13,PRT,biofuel_supply,biofuel,kilogram,3037046203.793146,biofuel_supply__biofuel___PRT
13,PRT,biofuel_to_diesel,diesel,kilogram,221723831.22757748,biofuel_to_diesel__diesel___PRT
13,PRT,biofuel_to_methane,methane,cubic meter,242244783.77479598,biofuel_to_methane__methane___PRT
13,PRT,biofuel_to_methanol,methanol,kilogram,770506392.6213052,biofuel_to_methanol__methanol___PRT
13,PRT,ccgt,electricity,kilowatt hour,12469265.0005938,ccgt__electricity___PRT
13,PRT,chp_biofuel_extraction,electricity,kilowatt hour,213635195.9957601,chp_biofuel_extraction__electricity___PRT
13,PRT,chp_methane_extraction,electricity,kilowatt hour,72931186.5856038,chp_methane_extraction__electricity___PRT
13,PRT,chp_wte_back_pressure,electricity,kilowatt hour,573232587.453156,chp_wte_back_pressure__electricity___PRT
13,ESP,el_import,electricity,kilowatt hour,12662065804.864492,el_import__electricity___ESP
13,PRT,existing_pv,electricity,kilowatt hour,1666490807.227867,existing_pv__electricity___PRT
13,PRT,existing_wind,electricity,kilowatt hour,16933203632.092653,existing_wind__electricity___PRT
13,PRT,heat_storage_big,heat,unit,19509481.24334531,heat_storage_big__heat___PRT
13,PRT,heat_storage_small,heat,unit,2557031683.453686,heat_storage_small__heat___PRT
13,PRT,hydro_reservoir,electricity,kilowatt hour,7068128263.852501,hydro_reservoir__electricity___PRT
13,PRT,hydro_run_of_river,electricity,kilowatt hour,8549641231.210544,hydro_run_of_river__electricity___PRT
13,PRT,methane_boiler,heat,megajoule,470207576.356402,methane_boiler__heat___PRT
13,PRT,methane_storage,methane,unit,5734.875467886279,methane_storage__methane___PRT
13,PRT,open_field_pv,electricity,kilowatt hour,18986431129.26825,open_field_pv__electricity___PRT
13,PRT,pumped_hydro,electricity,kilowatt hour,5124560721.033114,pumped_hydro__electricity___PRT
13,PRT,roof_mounted_pv,electricity,kilowatt hour,323201770.7757353,roof_mounted_pv__electricity___PRT
13,PRT,waste_supply,waste,kilowatt hour,2572223915.138322,waste_supply__waste___PRT
13,PRT,wind_offshore,electricity,kilowatt hour,406049912.2261999,wind_offshore__electricity___PRT
13,PRT,wind_onshore,electricity,kilowatt hour,97386185182.71927,wind_onshore__electricity___PRT
14,PRT,battery,electricity,kilogram,3281919038.943489,battery__electricity___PRT
14,PRT,biofuel_boiler,heat,megajoule,2797361388.749193,biofuel_boiler__heat___PRT
14,PRT,biofuel_supply,biofuel,kilogram,3071544263.0348134,biofuel_supply__biofuel___PRT
14,PRT,biofuel_to_diesel,diesel,kilogram,223558106.26574475,biofuel_to_diesel__diesel___PRT
14,PRT,biofuel_to_methane,methane,cubic meter,243366843.58270448,biofuel_to_methane__methane___PRT
14,PRT,biofuel_to_methanol,methanol,kilogram,768405899.3781589,biofuel_to_methanol__methanol___PRT
14,PRT,ccgt,electricity,kilowatt hour,15710063.810783401,ccgt__electricity___PRT
14,PRT,chp_biofuel_extraction,electricity,kilowatt hour,253597088.18622938,chp_biofuel_extraction__electricity___PRT
14,PRT,chp_methane_extraction,electricity,kilowatt hour,108430403.0831151,chp_methane_extraction__electricity___PRT
14,PRT,chp_wte_back_pressure,electricity,kilowatt hour,586820002.8967588,chp_wte_back_pressure__electricity___PRT
14,ESP,el_import,electricity,kilowatt hour,12985957853.230812,el_import__electricity___ESP
14,PRT,existing_pv,electricity,kilowatt hour,1660495875.7427695,existing_pv__electricity___PRT
14,PRT,existing_wind,electricity,kilowatt hour,16917453456.64653,existing_wind__electricity___PRT
14,PRT,heat_storage_big,heat,unit,24817517.685245484,heat_storage_big__heat___PRT
14,PRT,heat_storage_small,heat,unit,2618470045.3640137,heat_storage_small__heat___PRT
14,PRT,hydro_reservoir,electricity,kilowatt hour,7055749770.01627,hydro_reservoir__electricity___PRT
14,PRT,hydro_run_of_river,electricity,kilowatt hour,8569255974.325404,hydro_run_of_river__electricity___PRT
14,PRT,methane_boiler,heat,megajoule,580893311.9127529,methane_boiler__heat___PRT
14,PRT,methane_storage,methane,unit,5675.819552459691,methane_storage__methane___PRT
14,PRT,open_field_pv,electricity,kilowatt hour,18286924095.39626,open_field_pv__electricity___PRT
14,PRT,pumped_hydro,electricity,kilowatt hour,4875646856.961322,pumped_hydro__electricity___PRT
14,PRT,roof_mounted_pv,electricity,kilowatt hour,327518893.5834071,roof_mounted_pv__electricity___PRT
14,PRT,waste_supply,waste,kilowatt hour,2572234137.57559,waste_supply__waste___PRT
14,PRT,wind_offshore,electricity,kilowatt hour,226061055.23661235,wind_offshore__electricity___PRT
14,PRT,wind_onshore,electricity,kilowatt hour,97762658010.01285,wind_onshore__electricity___PRT
15,PRT,battery,electricity,kilogram,4158517244.962821,battery__electricity___PRT
15,PRT,biofuel_boiler,heat,megajoule,2908967674.706777,biofuel_boiler__heat___PRT
15,PRT,biofuel_supply,biofuel,kilogram,3614303477.622164,biofuel_supply__biofuel___PRT
15,PRT,biofuel_to_diesel,diesel,kilogram,121399138.6828195,biofuel_to_diesel__diesel___PRT
15,PRT,biofuel_to_methane,methane,cubic meter,244865441.5642103,biofuel_to_methane__methane___PRT
15,PRT,biofuel_to_methanol,methanol,kilogram,765668336.2864935,biofuel_to_methanol__methanol___PRT
15,PRT,ccgt,electricity,kilowatt hour,17268234.5853815,ccgt__electricity___PRT
15,PRT,chp_biofuel_extraction,electricity,kilowatt hour,289383774.31334513,chp_biofuel_extraction__electricity___PRT
15,PRT,chp_methane_extraction,electricity,kilowatt hour,114556184.8137113,chp_methane_extraction__electricity___PRT
15,PRT,chp_wte_back_pressure,electricity,kilowatt hour,585658851.2972919,chp_wte_back_pressure__electricity___PRT
15,ESP,el_import,electricity,kilowatt hour,12505593185.200556,el_import__electricity___ESP
15,PRT,existing_pv,electricity,kilowatt hour,1651063598.2821834,existing_pv__electricity___PRT
15,PRT,existing_wind,electricity,kilowatt hour,16894020500.550518,existing_wind__electricity___PRT
15,PRT,heat_storage_big,heat,unit,30350572.3708569,heat_storage_big__heat___PRT
15,PRT,heat_storage_small,heat,unit,2671046957.7310967,heat_storage_small__heat___PRT
15,PRT,hydro_reservoir,electricity,kilowatt hour,7044908293.406302,hydro_reservoir__electricity___PRT
15,PRT,hydro_run_of_river,electricity,kilowatt hour,8557861766.790486,hydro_run_of_river__electricity___PRT
15,PRT,methane_boiler,heat,megajoule,620036501.2721467,methane_boiler__heat___PRT
15,PRT,methane_storage,methane,unit,5709.338562262249,methane_storage__methane___PRT
15,PRT,open_field_pv,electricity,kilowatt hour,18052544884.717163,open_field_pv__electricity___PRT
15,PRT,pumped_hydro,electricity,kilowatt hour,4645710272.598935,pumped_hydro__electricity___PRT
15,PRT,roof_mounted_pv,electricity,kilowatt hour,376955184.26698476,roof_mounted_pv__electricity___PRT
15,PRT,waste_supply,waste,kilowatt hour,2572229333.065479,waste_supply__waste___PRT
15,PRT,wind_offshore,electricity,kilowatt hour,337990827.967733,wind_offshore__electricity___PRT
15,PRT,wind_onshore,electricity,kilowatt hour,96410067872.13335,wind_onshore__electricity___PRT
16,PRT,battery,electricity,kilogram,3404202537.4044447,battery__electricity___PRT
16,PRT,biofuel_boiler,heat,megajoule,1699095614.7865174,biofuel_boiler__heat___PRT
16,PRT,biofuel_supply,biofuel,kilogram,5032966186.729436,biofuel_supply__biofuel___PRT
16,PRT,biofuel_to_diesel,diesel,kilogram,110962933.67687784,biofuel_to_diesel__diesel___PRT
16,PRT,biofuel_to_methane,methane,cubic meter,244604325.77962682,biofuel_to_methane__methane___PRT
16,PRT,biofuel_to_methanol,methanol,kilogram,769138827.5476195,biofuel_to_methanol__methanol___PRT
16,PRT,ccgt,electricity,kilowatt hour,10381800.0064312,ccgt__electricity___PRT
16,PRT,chp_biofuel_extraction,electricity,kilowatt hour,179617835.52793652,chp_biofuel_extraction__electricity___PRT
16,PRT,chp_methane_extraction,electricity,kilowatt hour,74896162.98761271,chp_methane_extraction__electricity___PRT
16,PRT,chp_wte_back_pressure,electricity,kilowatt hour,575208364.2777121,chp_wte_back_pressure__electricity___PRT
16,ESP,el_import,electricity,kilowatt hour,14454000448.743315,el_import__electricity___ESP
16,PRT,existing_pv,electricity,kilowatt hour,1661125073.9327145,existing_pv__electricity___PRT
16,PRT,existing_wind,electricity,kilowatt hour,16909832912.042961,existing_wind__electricity___PRT
16,PRT,heat_storage_big,heat,unit,20008426.13475252,heat_storage_big__heat___PRT
16,PRT,heat_storage_small,heat,unit,2556783610.1419935,heat_storage_small__heat___PRT
16,PRT,hydro_reservoir,electricity,kilowatt hour,7068804965.517753,hydro_reservoir__electricity___PRT
16,PRT,hydro_run_of_river,electricity,kilowatt hour,8523535510.117679,hydro_run_of_river__electricity___PRT
16,PRT,methane_boiler,heat,megajoule,385414509.69496804,methane_boiler__heat___PRT
16,PRT,methane_storage,methane,unit,5726.97553150917,methane_storage__methane___PRT
16,PRT,open_field_pv,electricity,kilowatt hour,17842350704.06979,open_field_pv__electricity___PRT
16,PRT,pumped_hydro,electricity,kilowatt hour,4485696160.588001,pumped_hydro__electricity___PRT
16,PRT,roof_mounted_pv,electricity,kilowatt hour,279525764.4589689,roof_mounted_pv__electricity___PRT
16,PRT,waste_supply,waste,kilowatt hour,2572224868.163052,waste_supply__waste___PRT
16,PRT,wind_offshore,electricity,kilowatt hour,192627864.446587,wind_offshore__electricity___PRT
16,PRT,wind_onshore,electricity,kilowatt hour,86569939354.76828,wind_onshore__electricity___PRT
17,PRT,battery,electricity,kilogram,3657816417.6696553,battery__electricity___PRT
17,PRT,biofuel_boiler,heat,megajoule,2409148806.816788,biofuel_boiler__heat___PRT
17,PRT,biofuel_supply,biofuel,kilogram,3053771402.3409004,biofuel_supply__biofuel___PRT
17,PRT,biofuel_to_diesel,diesel,kilogram,230343638.697275,biofuel_to_diesel__diesel___PRT
17,PRT,biofuel_to_methane,methane,cubic meter,243833489.9599477,biofuel_to_methane__methane___PRT
17,PRT,biofuel_to_methanol,methanol,kilogram,766171440.4409764,biofuel_to_methanol__methanol___PRT
17,PRT,ccgt,electricity,kilowatt hour,19484405.4936997,ccgt__electricity___PRT
17,PRT,chp_biofuel_extraction,electricity,kilowatt hour,377945476.9138439,chp_biofuel_extraction__electricity___PRT
17,PRT,chp_methane_extraction,electricity,kilowatt hour,141143705.8808074,chp_methane_extraction__electricity___PRT
17,PRT,chp_wte_back_pressure,electricity,kilowatt hour,589811219.7775505,chp_wte_back_pressure__electricity___PRT
17,ESP,el_import,electricity,kilowatt hour,14272911651.849365,el_import__electricity___ESP
17,PRT,existing_pv,electricity,kilowatt hour,1650444318.6999161,existing_pv__electricity___PRT
17,PRT,existing_wind,electricity,kilowatt hour,16894928876.548346,existing_wind__electricity___PRT
17,PRT,heat_storage_big,heat,unit,32732703.011520766,heat_storage_big__heat___PRT
17,PRT,heat_storage_small,heat,unit,2695368502.8815856,heat_storage_small__heat___PRT
17,PRT,hydro_reservoir,electricity,kilowatt hour,7042947396.749517,hydro_reservoir__electricity___PRT
17,PRT,hydro_run_of_river,electricity,kilowatt hour,8559459586.655848,hydro_run_of_river__electricity___PRT
17,PRT,methane_boiler,heat,megajoule,778163969.5107864,methane_boiler__heat___PRT
17,PRT,methane_storage,methane,unit,5599.7349782168285,methane_storage__methane___PRT
17,PRT,open_field_pv,electricity,kilowatt hour,18663326414.39583,open_field_pv__electricity___PRT
17,PRT,pumped_hydro,electricity,kilowatt hour,4409493883.013931,pumped_hydro__electricity___PRT
17,PRT,roof_mounted_pv,electricity,kilowatt hour,384925445.22279924,roof_mounted_pv__electricity___PRT
17,PRT,waste_supply,waste,kilowatt hour,2572225771.722319,waste_supply__waste___PRT
17,PRT,wind_offshore,electricity,kilowatt hour,529005030.2728243,wind_offshore__electricity___PRT
17,PRT,wind_onshore,electricity,kilowatt hour,93745825021.9917,wind_onshore__electricity___PRT
18,PRT,battery,electricity,kilogram,2213103212.014728,battery__electricity___PRT
18,PRT,biofuel_boiler,heat,megajoule,3675538693.4125705,biofuel_boiler__heat___PRT
18,PRT,biofuel_supply,biofuel,kilogram,3635571753.4211907,biofuel_supply__biofuel___PRT
18,PRT,biofuel_to_diesel,diesel,kilogram,128093698.19753736,biofuel_to_diesel__diesel___PRT
18,PRT,biofuel_to_methane,methane,cubic meter,245596228.97949737,biofuel_to_methane__methane___PRT
18,PRT,biofuel_to_methanol,methanol,kilogram,764659796.8449236,biofuel_to_methanol__methanol___PRT
18,PRT,ccgt,electricity,kilowatt hour,20916309.337970298,ccgt__electricity___PRT
18,PRT,chp_biofuel_extraction,electricity,kilowatt hour,377665705.49852216,chp_biofuel_extraction__electricity___PRT
18,PRT,chp_methane_extraction,electricity,kilowatt hour,135945126.6964603,chp_methane_extraction__electricity___PRT
18,PRT,chp_wte_back_pressure,electricity,kilowatt hour,587643108.3814,chp_wte_back_pressure__electricity___PRT
18,ESP,el_import,electricity,kilowatt hour,13963080805.213255,el_import__electricity___ESP
18,PRT,existing_pv,electricity,kilowatt hour,1644080060.5807927,existing_pv__electricity___PRT
18,PRT,existing_wind,electricity,kilowatt hour,16877984390.034658,existing_wind__electricity___PRT
18,PRT,heat_storage_big,heat,unit,35861052.186586134,heat_storage_big__heat___PRT
18,PRT,heat_storage_small,heat,unit,2685359513.261904,heat_storage_small__heat___PRT
18,PRT,hydro_reservoir,electricity,kilowatt hour,7038267817.441117,hydro_reservoir__electricity___PRT
18,PRT,hydro_run_of_river,electricity,kilowatt hour,8547638593.344809,hydro_run_of_river__electricity___PRT
18,PRT,methane_boiler,heat,megajoule,799921813.2788707,methane_boiler__heat___PRT
18,PRT,methane_storage,methane,unit,5695.155452796085,methane_storage__methane___PRT
18,PRT,open_field_pv,electricity,kilowatt hour,16069261568.89617,open_field_pv__electricity___PRT
18,PRT,pumped_hydro,electricity,kilowatt hour,4647235515.336941,pumped_hydro__electricity___PRT
18,PRT,roof_mounted_pv,electricity,kilowatt hour,445133517.4507292,roof_mounted_pv__electricity___PRT
18,PRT,waste_supply,waste,kilowatt hour,2572224552.521597,waste_supply__waste___PRT
18,PRT,wind_offshore,electricity,kilowatt hour,411838463.94203204,wind_offshore__electricity___PRT
18,PRT,wind_onshore,electricity,kilowatt hour,95192783351.70659,wind_onshore__electricity___PRT
19,PRT,battery,electricity,kilogram,2459770111.013469,battery__electricity___PRT
19,PRT,biofuel_boiler,heat,megajoule,3347621661.3250513,biofuel_boiler__heat___PRT
19,PRT,biofuel_supply,biofuel,kilogram,3599584929.5425467,biofuel_supply__biofuel___PRT
